time,Power_lower_kW,Power_upper_kW,Capacity_lower_kWh,Capacity_upper_kWh,Ref_driving_energy_kWh
2026-04-23 23:15:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-23 23:30:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-23 23:45:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 00:00:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 00:15:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 00:30:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 00:45:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 01:00:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 01:15:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 01:30:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 01:45:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 02:00:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 02:15:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 02:30:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 02:45:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 03:00:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 03:15:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 03:30:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 03:45:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 04:00:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 04:15:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 04:30:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 04:45:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 05:00:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 05:15:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 05:30:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 05:45:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 06:00:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 06:15:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 06:30:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 06:45:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 07:00:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 07:15:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 07:30:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 07:45:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 08:00:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.1589624679465276
2026-04-24 08:15:00+02:00,0.0,3150.0,110877.11520000001,110877.11520000001,1.4435770232025922
2026-04-24 08:30:00+02:00,0.0,3150.0,110877.11520000001,110877.11520000001,1.4435770232025922
2026-04-24 08:45:00+02:00,0.0,3150.0,110877.11520000001,110877.11520000001,1.4435770232025922
2026-04-24 09:00:00+02:00,0.0,3150.0,110877.11520000001,110877.11520000001,1.4435770232025922
2026-04-24 09:15:00+02:00,0.0,3150.0,110877.11520000001,110877.11520000001,1.4435770232025922
2026-04-24 09:30:00+02:00,0.0,3150.0,110877.11520000001,110877.11520000001,1.4435770232025922
2026-04-24 09:45:00+02:00,0.0,3150.0,110877.11520000001,110877.11520000001,1.4435770232025922
2026-04-24 10:00:00+02:00,0.0,3150.0,110877.11520000001,110877.11520000001,1.4435770232025922
2026-04-24 10:15:00+02:00,0.0,3150.0,110877.11520000001,110877.11520000001,1.4435770232025922
2026-04-24 10:30:00+02:00,0.0,3150.0,110877.11520000001,110877.11520000001,1.4435770232025922
2026-04-24 10:45:00+02:00,0.0,3150.0,110877.11520000001,110877.11520000001,1.4435770232025922
2026-04-24 11:00:00+02:00,0.0,3150.0,110877.11520000001,110877.11520000001,1.4435770232025922
2026-04-24 11:15:00+02:00,0.0,3150.0,110877.11520000001,110877.11520000001,1.4435770232025922
2026-04-24 11:30:00+02:00,0.0,3150.0,110877.11520000001,110877.11520000001,1.4435770232025922
2026-04-24 11:45:00+02:00,0.0,3150.0,110877.11520000001,110877.11520000001,1.4435770232025922
2026-04-24 12:00:00+02:00,0.0,3150.0,110877.11520000001,110877.11520000001,1.4435770232025922
2026-04-24 12:15:00+02:00,0.0,3150.0,110877.11520000001,110877.11520000001,1.4435770232025922
2026-04-24 12:30:00+02:00,0.0,3150.0,110877.11520000001,110877.11520000001,1.4435770232025922
2026-04-24 12:45:00+02:00,0.0,3150.0,110877.11520000001,110877.11520000001,1.4435770232025922
2026-04-24 13:00:00+02:00,0.0,3150.0,110877.11520000001,110877.11520000001,1.4435770232025922
2026-04-24 13:15:00+02:00,0.0,3500.0,110877.11520000001,110877.11520000001,2.6416851313107
2026-04-24 13:30:00+02:00,0.0,3500.0,110877.11520000001,110962.86520000001,2.6416851313107
2026-04-24 13:45:00+02:00,0.0,3500.0,110962.86520000001,110962.86520000001,2.6416851313107
2026-04-24 14:00:00+02:00,0.0,3500.0,110962.86520000001,110964.00200000002,2.6416851313107
2026-04-24 14:15:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 14:30:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 14:45:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 15:00:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 15:15:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 15:30:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 15:45:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 16:00:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 16:15:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 16:30:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 16:45:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 17:00:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 17:15:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 17:30:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 17:45:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 18:00:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 18:15:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 18:30:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 18:45:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 19:00:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 19:15:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 19:30:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 19:45:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 20:00:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 20:15:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 20:30:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 20:45:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 21:00:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 21:15:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 21:30:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 21:45:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 22:00:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 22:15:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,2.6416851313107
2026-04-24 22:30:00+02:00,0.0,3150.0,110964.00200000002,110964.00200000002,2.189228479477034
2026-04-24 22:45:00+02:00,0.0,3150.0,110964.00200000002,110964.00200000002,2.189228479477034
2026-04-24 23:00:00+02:00,0.0,3150.0,110964.00200000002,110964.00200000002,2.189228479477034
2026-04-24 23:15:00+02:00,0.0,3150.0,110964.00200000002,110964.00200000002,2.189228479477034
2026-04-24 23:30:00+02:00,0.0,3150.0,110964.00200000002,110964.00200000002,2.189228479477034
2026-04-24 23:45:00+02:00,0.0,3150.0,110964.00200000002,110964.00200000002,2.189228479477034
2026-04-25 00:00:00+02:00,0.0,3150.0,110964.00200000002,110964.00200000002,2.189228479477034
2026-04-25 00:15:00+02:00,0.0,3150.0,110964.00200000002,110964.00200000002,2.189228479477034
2026-04-25 00:30:00+02:00,0.0,3150.0,110964.00200000002,110964.00200000002,2.189228479477034
2026-04-25 00:45:00+02:00,0.0,3150.0,110964.00200000002,110964.00200000002,2.189228479477034
2026-04-25 01:00:00+02:00,0.0,3150.0,110964.00200000002,110964.00200000002,2.189228479477034
2026-04-25 01:15:00+02:00,0.0,3150.0,110964.00200000002,110964.00200000002,2.189228479477034
2026-04-25 01:30:00+02:00,0.0,3150.0,110964.00200000002,110964.00200000002,2.189228479477034
2026-04-25 01:45:00+02:00,0.0,3150.0,110964.00200000002,110964.00200000002,2.189228479477034
2026-04-25 02:00:00+02:00,0.0,3500.0,110964.00200000002,110964.00200000002,4.137944740174861
2026-04-25 02:15:00+02:00,0.0,3500.0,110964.00200000002,111023.20400000003,4.137944740174861
2026-04-25 02:30:00+02:00,0.0,3500.0,111023.20400000003,111023.20400000003,4.137944740174861
2026-04-25 02:45:00+02:00,0.0,3500.0,111023.20400000003,111023.20400000003,4.137944740174861
2026-04-25 03:00:00+02:00,0.0,3500.0,111023.20400000003,111023.20400000003,4.137944740174861
2026-04-25 03:15:00+02:00,0.0,3500.0,111023.20400000003,111023.20400000003,4.137944740174861
2026-04-25 03:30:00+02:00,0.0,3500.0,111023.20400000003,111023.20400000003,4.137944740174861
2026-04-25 03:45:00+02:00,0.0,3500.0,111023.20400000003,111023.20400000003,4.137944740174861
2026-04-25 04:00:00+02:00,0.0,3500.0,111023.20400000003,111023.20400000003,4.137944740174861
2026-04-25 04:15:00+02:00,0.0,3500.0,111023.20400000003,111023.20400000003,4.137944740174861
2026-04-25 04:30:00+02:00,0.0,3500.0,111023.20400000003,111023.20400000003,4.137944740174861
2026-04-25 04:45:00+02:00,0.0,3500.0,111023.20400000003,111023.20400000003,4.137944740174861
2026-04-25 05:00:00+02:00,0.0,3500.0,111023.20400000003,111023.20400000003,4.137944740174861
2026-04-25 05:15:00+02:00,0.0,3500.0,111023.20400000003,111023.20400000003,4.137944740174861
2026-04-25 05:30:00+02:00,0.0,3500.0,111023.20400000003,111023.20400000003,4.137944740174861
2026-04-25 05:45:00+02:00,0.0,3500.0,111023.20400000003,111023.20400000003,4.137944740174861
2026-04-25 06:00:00+02:00,0.0,3500.0,111023.20400000003,111023.20400000003,4.137944740174861
2026-04-25 06:15:00+02:00,0.0,3500.0,111023.20400000003,111023.20400000003,4.137944740174861
2026-04-25 06:30:00+02:00,0.0,3500.0,111023.20400000003,111023.20400000003,4.137944740174861
2026-04-25 06:45:00+02:00,0.0,3500.0,111023.20400000003,111023.20400000003,4.137944740174861
2026-04-25 07:00:00+02:00,0.0,3500.0,111023.20400000003,111023.20400000003,4.137944740174861
2026-04-25 07:15:00+02:00,0.0,3500.0,111023.20400000003,111023.20400000003,4.137944740174861
2026-04-25 07:30:00+02:00,0.0,3500.0,111023.20400000003,111023.20400000003,4.137944740174861
2026-04-25 07:45:00+02:00,0.0,3150.0,111023.20400000003,111023.20400000003,2.9398366320667537
2026-04-25 08:00:00+02:00,0.0,3150.0,111023.20400000003,111023.20400000003,2.9398366320667537
2026-04-25 08:15:00+02:00,0.0,3150.0,111023.20400000003,111023.20400000003,2.9398366320667537
2026-04-25 08:30:00+02:00,0.0,3150.0,111023.20400000003,111023.20400000003,2.9398366320667537
2026-04-25 08:45:00+02:00,0.0,3150.0,111023.20400000003,111023.20400000003,2.9398366320667537
2026-04-25 09:00:00+02:00,0.0,3150.0,111023.20400000003,111023.20400000003,2.9398366320667537
2026-04-25 09:15:00+02:00,0.0,3150.0,111023.20400000003,111023.20400000003,2.9398366320667537
2026-04-25 09:30:00+02:00,0.0,3150.0,111023.20400000003,111023.20400000003,2.9398366320667537
2026-04-25 09:45:00+02:00,0.0,2800.0,111023.20400000003,111023.20400000003,0.9911203713689262
2026-04-25 10:00:00+02:00,0.0,2800.0,111023.20400000003,111023.20400000003,0.9911203713689262
2026-04-25 10:15:00+02:00,0.0,2800.0,111023.20400000003,111023.20400000003,0.9911203713689262
2026-04-25 10:30:00+02:00,0.0,2800.0,111023.20400000003,111023.20400000003,0.9911203713689262
2026-04-25 10:45:00+02:00,0.0,2800.0,111023.20400000003,111023.20400000003,0.9911203713689262
2026-04-25 11:00:00+02:00,0.0,2800.0,111023.20400000003,111023.20400000003,0.9911203713689262
2026-04-25 11:15:00+02:00,0.0,2800.0,111023.20400000003,111023.20400000003,0.9911203713689262
2026-04-25 11:30:00+02:00,0.0,2800.0,111023.20400000003,111023.20400000003,0.9911203713689262
2026-04-25 11:45:00+02:00,0.0,2800.0,111023.20400000003,111023.20400000003,0.9911203713689262
2026-04-25 12:00:00+02:00,0.0,3150.0,111023.20400000003,111023.20400000003,2.8005081264709655
2026-04-25 12:15:00+02:00,0.0,3150.0,111023.20400000003,111081.71960000003,2.8005081264709655
2026-04-25 12:30:00+02:00,0.0,3150.0,111081.71960000003,111081.71960000003,2.8005081264709655
2026-04-25 12:45:00+02:00,0.0,3150.0,111081.71960000003,111081.71960000003,2.8005081264709655
2026-04-25 13:00:00+02:00,0.0,3150.0,111081.71960000003,111081.71960000003,2.8005081264709655
2026-04-25 13:15:00+02:00,0.0,3150.0,111081.71960000003,111081.71960000003,2.8005081264709655
2026-04-25 13:30:00+02:00,0.0,3150.0,111081.71960000003,111081.71960000003,2.8005081264709655
2026-04-25 13:45:00+02:00,0.0,3150.0,111081.71960000003,111081.71960000003,2.8005081264709655
2026-04-25 14:00:00+02:00,0.0,3150.0,111081.71960000003,111081.71960000003,2.8005081264709655
2026-04-25 14:15:00+02:00,0.0,3150.0,111081.71960000003,111081.71960000003,2.8005081264709655
2026-04-25 14:30:00+02:00,0.0,3150.0,111081.71960000003,111081.71960000003,2.8005081264709655
2026-04-25 14:45:00+02:00,0.0,3150.0,111081.71960000003,111081.71960000003,2.8005081264709655
2026-04-25 15:00:00+02:00,0.0,3150.0,111081.71960000003,111081.71960000003,2.8005081264709655
2026-04-25 15:15:00+02:00,0.0,3150.0,111081.71960000003,111081.71960000003,2.8005081264709655
2026-04-25 15:30:00+02:00,0.0,3150.0,111081.71960000003,111081.71960000003,2.8005081264709655
2026-04-25 15:45:00+02:00,0.0,3150.0,111081.71960000003,111081.71960000003,2.8005081264709655
2026-04-25 16:00:00+02:00,0.0,3150.0,111081.71960000003,111081.71960000003,2.8005081264709655
2026-04-25 16:15:00+02:00,0.0,3500.0,111081.71960000003,111081.71960000003,3.7603016809583973
2026-04-25 16:30:00+02:00,0.0,3500.0,111081.71960000003,111167.46960000003,3.7603016809583973
2026-04-25 16:45:00+02:00,0.0,3500.0,111167.46960000003,111167.46960000003,3.7603016809583973
2026-04-25 17:00:00+02:00,0.0,3500.0,111167.46960000003,111253.21960000003,3.7603016809583973
2026-04-25 17:15:00+02:00,0.0,3500.0,111253.21960000003,111253.21960000003,3.7603016809583973
2026-04-25 17:30:00+02:00,0.0,3500.0,111253.21960000003,111325.3344,3.7603016809583973
2026-04-25 17:45:00+02:00,0.0,3500.0,111325.3344,111325.3344,3.7603016809583973
2026-04-25 18:00:00+02:00,0.0,3500.0,111325.3344,111325.3344,3.7603016809583973
2026-04-25 18:15:00+02:00,0.0,3500.0,111325.3344,111325.3344,3.7603016809583973
2026-04-25 18:30:00+02:00,0.0,3500.0,111325.3344,111325.3344,3.7603016809583973
2026-04-25 18:45:00+02:00,0.0,3500.0,111325.3344,111325.3344,3.7603016809583973
2026-04-25 19:00:00+02:00,0.0,3500.0,111325.3344,111325.3344,3.7603016809583973
2026-04-25 19:15:00+02:00,0.0,3500.0,111325.3344,111325.3344,3.7603016809583973
2026-04-25 19:30:00+02:00,0.0,3500.0,111325.3344,111325.3344,3.7603016809583973
2026-04-25 19:45:00+02:00,0.0,3500.0,111325.3344,111325.3344,3.7603016809583973
2026-04-25 20:00:00+02:00,0.0,3500.0,111325.3344,111325.3344,3.7603016809583973
2026-04-25 20:15:00+02:00,0.0,3150.0,111325.3344,111325.3344,1.950913925856358
2026-04-25 20:30:00+02:00,0.0,3150.0,111325.3344,111325.3344,1.950913925856358
2026-04-25 20:45:00+02:00,0.0,3150.0,111325.3344,111325.3344,1.950913925856358
2026-04-25 21:00:00+02:00,0.0,3150.0,111325.3344,111325.3344,1.950913925856358
2026-04-25 21:15:00+02:00,0.0,3150.0,111325.3344,111325.3344,1.950913925856358
2026-04-25 21:30:00+02:00,0.0,3150.0,111325.3344,111325.3344,1.950913925856358
2026-04-25 21:45:00+02:00,0.0,3150.0,111325.3344,111325.3344,1.950913925856358
2026-04-25 22:00:00+02:00,0.0,3150.0,111325.3344,111325.3344,1.950913925856358
2026-04-25 22:15:00+02:00,0.0,3150.0,111325.3344,111325.3344,1.950913925856358
2026-04-25 22:30:00+02:00,0.0,3150.0,111325.3344,111325.3344,1.950913925856358
2026-04-25 22:45:00+02:00,0.0,3500.0,111325.3344,111325.3344,5.6864241299379925
2026-04-25 23:00:00+02:00,0.0,3500.0,111325.3344,111383.9072,5.6864241299379925
2026-04-25 23:15:00+02:00,0.0,3500.0,111383.9072,111383.9072,5.6864241299379925
2026-04-25 23:30:00+02:00,0.0,3500.0,111383.9072,111383.9072,5.6864241299379925
2026-04-25 23:45:00+02:00,0.0,3500.0,111383.9072,111383.9072,5.6864241299379925
2026-04-26 00:00:00+02:00,0.0,3500.0,111383.9072,111383.9072,5.6864241299379925
2026-04-26 00:15:00+02:00,0.0,3500.0,111383.9072,111383.9072,5.6864241299379925
2026-04-26 00:30:00+02:00,0.0,3500.0,111383.9072,111383.9072,5.6864241299379925
2026-04-26 00:45:00+02:00,0.0,3500.0,111383.9072,111383.9072,5.6864241299379925
2026-04-26 01:00:00+02:00,0.0,3500.0,111383.9072,111383.9072,5.6864241299379925
2026-04-26 01:15:00+02:00,0.0,3500.0,111383.9072,111383.9072,5.6864241299379925
2026-04-26 01:30:00+02:00,0.0,3500.0,111383.9072,111383.9072,5.6864241299379925
2026-04-26 01:45:00+02:00,0.0,3500.0,111383.9072,111383.9072,5.6864241299379925
2026-04-26 02:00:00+02:00,0.0,3500.0,111383.9072,111383.9072,5.6864241299379925
2026-04-26 02:15:00+02:00,0.0,3500.0,111383.9072,111383.9072,5.6864241299379925
2026-04-26 02:30:00+02:00,0.0,3500.0,111383.9072,111383.9072,5.6864241299379925
2026-04-26 02:45:00+02:00,0.0,3150.0,111383.9072,111383.9072,1.950913925856358
2026-04-26 03:00:00+02:00,0.0,3150.0,111383.9072,111383.9072,1.950913925856358
2026-04-26 03:15:00+02:00,0.0,3150.0,111383.9072,111383.9072,1.950913925856358
2026-04-26 03:30:00+02:00,0.0,3150.0,111383.9072,111383.9072,1.950913925856358
2026-04-26 03:45:00+02:00,0.0,3150.0,111383.9072,111383.9072,1.950913925856358
2026-04-26 04:00:00+02:00,0.0,3150.0,111383.9072,111383.9072,1.950913925856358
2026-04-26 04:15:00+02:00,0.0,3150.0,111383.9072,111383.9072,1.950913925856358
2026-04-26 04:30:00+02:00,0.0,3150.0,111383.9072,111383.9072,1.950913925856358
2026-04-26 04:45:00+02:00,0.0,3150.0,111383.9072,111383.9072,1.950913925856358
2026-04-26 05:00:00+02:00,0.0,3150.0,111383.9072,111383.9072,1.950913925856358
2026-04-26 05:15:00+02:00,0.0,3150.0,111383.9072,111383.9072,1.950913925856358
2026-04-26 05:30:00+02:00,0.0,3150.0,111383.9072,111383.9072,1.950913925856358
2026-04-26 05:45:00+02:00,0.0,3150.0,111383.9072,111383.9072,1.950913925856358
2026-04-26 06:00:00+02:00,0.0,3500.0,111383.9072,111383.9072,2.502458580415429
2026-04-26 06:15:00+02:00,0.0,3500.0,111383.9072,111442.8232,2.502458580415429
2026-04-26 06:30:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 06:45:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 07:00:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 07:15:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 07:30:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 07:45:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 08:00:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 08:15:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 08:30:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 08:45:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 09:00:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 09:15:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 09:30:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 09:45:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 10:00:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 10:15:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 10:30:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 10:45:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 11:00:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 11:15:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 11:30:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 11:45:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 12:00:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 12:15:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 12:30:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 12:45:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 13:00:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 13:15:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 13:30:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 13:45:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 14:00:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 14:15:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 14:30:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 14:45:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 15:00:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 15:15:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 15:30:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 15:45:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 16:00:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 16:15:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 16:30:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 16:45:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 17:00:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 17:15:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 17:30:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 17:45:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 18:00:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 18:15:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 18:30:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 18:45:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 19:00:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 19:15:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 19:30:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 19:45:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 20:00:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 20:15:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 20:30:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 20:45:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 21:00:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 21:15:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 21:30:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 21:45:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 22:00:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
2026-04-26 22:15:00+02:00,0.0,3500.0,111442.8232,111442.8232,2.502458580415429
